"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"619ffd49e3338d7f0d1b211f","5694dd4a-7917-4275-bf69-f78433d72e0b","PHYSICAL","shop","mcdodo-65w-gan-triple-charger","65W GaN 3-Port Fast Charging PD UK  Charging Adapter [First Generation]","<p class="""">Why This McDodo 65W GaN Charger is the Absolute Beast of a Charger?</p><p style=""text-align:start;"" class="""">✔ Equipped with high-tech GaN to fast charge laptops and smartphones up to 65W.</p><p style=""text-align:start;"" class="""">✔ Full-speed fast charging compatibility with your latest phone and laptop.</p><p style=""text-align:start;"" class="""">✔ 2 USB-C ports and 1 USB-A port combined to fuel 3 devices all at once.</p><p style=""text-align:start;"" class="""">✔ Plug folds in to fit perfectly into your pack, pocket or bag.</p><p style=""text-align:start;"" class="""">✔ Work flawlessly with any device, including laptops, phones, tablets, and more.</p><ul data-rte-list=""default""><li><p class="""">Input: 100-240~50 / 60Hz 1.5A</p></li><li><p class="""">Output: PPS 3.3-20V⎓3A, 5V⎓3A, 9V⎓3A, 12V⎓2.25A, 15V⎓2A, 20V⎓3.25A 65W(Max)</p></li><li><p class="""">Fast Charging Protocols: PD 3.0, AFC, SCP/FCP, QC4.0, QC3.0</p></li></ul>","SQ6832429","","","","","","","","","","","","","80.00","40.00","Yes","0","/power-adaptors","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875924727-XJ7NYEDVV1RAXRYPBNJT/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875922764-7T8QUIJL2KQNAH6JV1AI/10.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875877133-S621KE2U81VZTOSTT4TF/1.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875923282-JWB963YGLK6XZL518BPS/6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875917829-W3KR06488A6JSK3SBKBJ/11.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875918752-GEC4OOIMERGAY9SUC9F3/9.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875925403-E87Q45RMALQ1498YVK8N/8.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875925521-0DCEA3CLK5NHSCCTTGNJ/7.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875924194-9557EPK02A5GM3EE568X/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1637875925034-6VL2QGOKSCRFK2ES665V/2.jpeg"
"62fc369c7e00bc075a06f8a0","b2d4605c-7fd9-4e6c-9219-d820fc03bd84","PHYSICAL","shop","mcdodo-66w-3-in-1-usb-a","66W Cable 3 in 1 Super Fast Charging Cable","<p class=""""><strong>Mcdodo CA-093 </strong><span style=""text-decoration:underline""><strong>USB-A</strong></span><strong> to Lightning 8-Pin, USB Type C &amp; Micro USB </strong></p><p class="""">66W Power/ 6A current/ 3 in 1 cable/ metal housing/ data transmission</p><p style=""text-align:start;"" class="""">66W High power cable support Huawei mate 40 pro super fast charging</p><p style=""text-align:start;"" class="""">65W flash charging directly to Oppp Find X3 Pro</p><p style=""text-align:start;"" class="""">Compare with 11V/6A charger support max 6Amp current output</p><p style=""text-align:start;"" class="""">3 in 1 cable support three devices charging at same time</p><p style=""text-align:start;"" class="""">Only type-c cable support 480Mbps data transmission</p><p class="""">Colour: Black</p><p class="""">Length: 1.2M</p>","CA-093","","","","","","","","","","","","","30.00","0.00","No","3","/usbc-cables, /apple-cables","3 in 1","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660696508745-4PU49WQELS9PNMDYWGIO/main+withlogo.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660696437050-CYY6XXII6EG65H2PVIKF/ca-093-3-in-1-6a-66w-6a-max-super-fast-charging-cable-1.2m-1+%281%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660696436661-RESIQZD6FL6PM7G628ZG/ca-093-3-in-1-6a-66w-6a-max-super-fast-charging-cable-1.2m-2.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660696437081-2KTJYJ4PAVNJF4UWF2DA/ca-093-3-in-1-6a-66w-6a-max-super-fast-charging-cable-1.2m-4.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660696437207-EJVHXXFSLX72D450RO1Y/ca-093-3-in-1-6a-66w-6a-max-super-fast-charging-cable-1.2m-5.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660696437192-P10EYVMMJFTD70NF2WJ6/ca-093-3-in-1-6a-66w-6a-max-super-fast-charging-cable-1.2m-6.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660696436430-MOCLIXPPK4R0WNYO43JJ/ca-093-3-in-1-6a-66w-6a-max-super-fast-charging-cable-1.2m-8.jpg"
"6260866a52f21d2c5bf952df","e8324b20-17b5-4f2b-989b-359591442b21","PHYSICAL","shop","mcdodo-90-degree-multiple-cable-3-in-1-cable","90 Degree Multiple 3 in 1 Cable (Mircro + Type -C - Lightning)","<p class=""""><span style=""color: rgb(0, 0, 0)"">Right Angle 90 Degree Connectors: Cable with innovative 90 degree L-shaped design. It's more convenient and more comfortable for playing games, watching video, read e-books when you lie on the couch or bed while charging.Maximum Charge Up to 3A: Mcdodo Multi USB cable uses the latest charging technology and allows you to charge and use multiple devices simultaneously. When charging, the cable supports up to 3A, allowing you to charge your devices faster than ever! Caution: Only the for iPhone connector can be used for data transfer. Notes: Does not support fast charge mode. Only for Android Mobile Phones.Speed-Up Core: With a high quality tinned copper wire core, this cable offers high load transfer performance and speeds up the load by 30%. With the triple evaporator design, Smart Shunt allows you to meet the load requirements of multiple interface devices. No need to carry other cables when you're in a car, at the office, or on the road.High Quality Material: The cable is braided with nylon. No matter how you bend it, this cable always offers high performance. Flexible, easy to fold, firm and durable. Do not worry about the coiled cable. Aluminium housing against corrosion and oxidation.</span></p><p class="""">Type : All-in-One</p><p style=""text-align:start;"" class="""">Features : Reversible</p><p style=""text-align:start;"" class="""">Features : 3 in 1</p><p style=""text-align:start;"" class="""">Material : Nylon weave braided wier + alloy metal</p><p style=""text-align:start;"" class="""">Phone Model : Cable for iPhone Samsung HTC Huawei LG Xiaomi</p><p style=""text-align:start;"" class="""">Feature : Apple Charging Cable / Micro USB / USB Type C</p><p style=""text-align:start;"" class="""">Quick Charge : 3A Fast charging cable</p><p style=""text-align:start;"" class="""">Usage : Mobile phone cables</p><p style=""text-align:start;"" class="""">Length : 1.2m</p><p style=""text-align:start;"" class="""">Function A : For lightning / Micro USB / USB Type C</p><p style=""text-align:start;"" class="""">Function B : Micro USB 8Pin and USB C Cable</p><p style=""text-align:start;"" class="""">Function C : 3 in 1 Micro USB + Lightning + Type C</p><p style=""text-align:start;"" class="""">Function D : Fast Chager Data Transmission Cable</p><p style=""text-align:start;"" class="""">Output : Max up to 3A</p><p style=""text-align:start;"" class="""">Specification : USB Charger Cable, Mobile Phone Cable</p><p style=""text-align:start;"" class="""">Compatible : Cable for IOS 10 11 12 &amp; Android &amp; USB TYPE C</p><p style=""text-align:start;"" class="""">Category : USB to Lightning + Micro + Type C Data Charging Cable</p><p style=""text-align:start;"" class="""">Color : Black</p><p style=""text-align:start;"" class="""">Lightning interface : Charging + data transmissionMicro + Type C interface</p>","SQ6509096","Color","Black","","","","","","","","","","","39.99","23.85","Yes","0","/right-angle-cables","3 in 1","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493326533-MQV8F2SOP0M4RD264VKP/Screenshot+2022-04-20+at+23.19.38.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493326182-GRYJ4F06CVEVUY3PAALY/Screenshot+2022-04-20+at+23.20.41.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493326271-E1LUFAO9UD4SCPDPQNEN/Screenshot+2022-04-20+at+23.21.04.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493326660-LGWMA5WG6IR4XKYW6QTS/Screenshot+2022-04-20+at+23.20.21.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493325783-WEA1BQLZD6E3T6MDZ1JZ/Screenshot+2022-04-20+at+23.19.56.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493323002-3R8WQTX2MZ9BDQHFODVD/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493322176-5W5LEFYHQ48Q4VGUOVOK/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493321832-410VDC2S6RQ1ZJNPSWSC/green.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493321818-TA0A7ZHXJ5L8RKJEJX1Y/blue.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1650493321589-T1ETMM9LFFW41GDBVT1G/black.jpeg"
"","09c4e406-0eeb-4839-a38f-314a99f18de2","","","","","","SQ8021364","Color","Blue","","","","","","","","","","","39.99","23.85","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","68854e39-0cc5-48ed-9549-d608161cd3ff","","","","","","SQ4325031","Color","Green","","","","","","","","","","","39.99","23.85","Yes","0","","","0.0","0.0","0.0","0.0","",""
"624d8b2ca5fe7664821bbe36","2cda3fff-274d-46a8-9f7e-836d547c3c39","PHYSICAL","shop","mcdodo-90-degree-usb-c-data-and-charging-cable","90 Degree USB-C Data and Charging Cable","<p class="""">The LED indicator Premium Quality Made up of premium quality materials. Copper wire covered with Nylon Braided exterior for superior durability and protection of the wire Faster Charging And Sync Perfect connection with your Devices. </p><p class=""""></p><p class="""">Fully compatible with Qualcomm Quick Charge and most other high-speed charging protocols High-quality four-core copper wires enhance charging &amp; data transfer speed of the cables. Our technology ensures a faster charging time while keeping your device completely safe. </p><p class="""">Durable Nylon Fiber Cloth &amp; Copper Wires Nylon Braided to USB A Cable features high-quality copper wires that maximize signal quality and increase durability. Instead of plastics or Polycarbonate, the cable uses a unique nylon fiber cloth for its protective cover. Wound tightly around the cord, the high-tensile nylon fiber cloth offers superior strength and a bit of flexibility.</p><p class=""""> Even more, the braided nylon is waterproof and can handle daily stress, ensuring long-lasting performance. Box Contains: 1x USB Cable 1x User Manual</p>","SQ6080495","Length","1.2 Meter (4 ft)","","","","","","","","","","","30.00","15.00","Yes","0","/usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1649249648263-H2MEUOGBZJEL6NQ23Y4F/5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1649249651369-0FI9ESQ093RX4YT5ZMDH/33.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1649249652434-Y95CE5L2XAATJZCRMBFC/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1649249649412-KSGM8BQ91CMVXBJHIOZ4/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1649249650202-PMLLZ6X1ERRGRWEKS32B/1.jpeg"
"","71f9967f-2943-4760-97dd-24d80b0a44c0","","","","","","SQ1805918","Length","1.8 Meter (6 ft)","","","","","","","","","","","40.00","20.00","Yes","2","","","0.0","0.0","0.0","0.0","",""
"615c710b5ea6ea79b9530f0d","d1cf3c43-f48e-44aa-9ba2-15f088b11c42","PHYSICAL","shop","mcdodo-aux-adapter","Mcdodo Premium Lightning AUX + Charging Adaptor","<p class="""">Mcdodo Premium Lightning AUX + Charging Adaptor</p><p class="""">2 - in - 1 Digital Audio Adaption Solution</p><ul data-rte-list=""default""><li><p class="""">Lightning to DC3.5mm</p></li><li><p class="""">Lightning Charging</p></li></ul><p class=""""><strong>Mcdodo Audio Adapter, 5V/2A input, and output, it is compatible with all lightning devices, with a 180-degree elbow allowing you to use it in any position, it is a Lightning to DC 3.5mm Jack Audio Adapter. <br>You can control, Audio, calling, volume, and charging all at once.</strong></p><ul data-rte-list=""default""><li><p class="""">Support DC 3.5mm audio device connecting to iPhone for audio output</p></li><li><p class="""">Support call function</p></li><li><p class="""">Support audio and charging for iPhone simultaneously, charging current Max. 2A</p></li><li><p class="""">Support plug and play for 2-in-1 audio adaption solution</p></li><li><p class="""">Apple's original digital audio decoding chip</p></li><li><p class="""">Superior zinc alloy shell</p></li><li><p class="""">Strong cable and strain relief design for pulling and bending protection</p></li><li><p class="""">Supports iOS 12 system</p></li><li><p class="""">Supports call function</p></li></ul>","SQ2014446","","","","","","","","","","","","","99.00","26.50","No","0","/accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633448692112-SG6H5LL2OUZGC60NPFP5/image+%288%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672454467021-QR30YWZT3DA0QYX8DCRI/5_1abb2524-9ca8-49ca-a2e5-51e3cca44628_1000x1000_c.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633448729273-K86UIOYZPGFS1HWBQYLY/image+%2810%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633448723508-JGCGPJ85LJQ7DUU2T1F8/image+%289%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633448707833-NOV3I30RA348G7V2CRNN/image+%284%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633448713324-R0A4SA8PW4RWUM43P6J9/image+%285%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633448716097-9DSW3DJ22KWR3C21JKV9/image+%286%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672507469748-39FR0OR4YRXRITS548LL/1_5a96cb58-b829-4449-83bc-f8719cde2557_1000x1000_c-removebg-preview.png"
"63f61a894dafe44ba4a84c53","0ee2e336-e4fb-4e8c-9a34-1608fcc4e480","PHYSICAL","shop","mcdodo-aux-audio-spring-coil-cable","USB-C to 3.5mm Coiled Audio Cable 1.8M","","SQ0403118","","","","","","","","","","","","","49.99","14.95","Yes","0","/accessories","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677073242003-3RXR6BQ855XDCJ2X6SKX/ginee_20211203164146143_7908643869.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677073242816-G10A3GJD3LPSYFRAJRKP/ginee_20211203164201751_8571493747.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677073242859-69U4RAVEWYZM6QB9U1LX/ginee_20211203164201470_7506939845.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677073242586-T8MM6YBJG3L34068G9D9/ginee_20211203164214718_8382210941.jpg"
"631e86b4206fa43cbf538d7e","1043e81b-6146-4318-9d14-0f97c3e68ba8","PHYSICAL","shop","mcdodo-ca680","2 in 1 USB-C and Lightning Cable 1.2 Meter with LED","<p class="""">CA-680 2 In 1 Lightning And USB-C Cable With LED</p><p class="""">The 2-in-1 Design allows you to carry one cable instead of two to charge iPhones and other USB-C devices with an LED indicator.</p><p class="""">2.4A current: for Lightning device max support 2.4A charging current</p><p class="""">QC4.0: for type-c devices, max support QC4.0 fast charging</p><p class="""">2 in 1: one USB cable can use for both Apple and Android devices</p><p class="""">High-quality thick copper core wire</p>","SQ0772190","","","","","","","","","","","","","30.00","14.99","Yes","0","/usbc-cables, /apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662945920812-LIAN7ZWLZHCHAY7G18Y0/4_1661393709.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662945920463-TH6YAR8FR6FBOXK3AQMX/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662945920312-BUVNQ49HRI6P7JFV0ZEV/6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662945921018-GOCR2K7971RWZIG37RZ9/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662945920814-UDMY6RFURRCEZYHUI3JS/1.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662945920879-2X1X3REEHYDO5RQTEVH7/5.jpeg"
"61b6706563735256b2ea689a","6c6d2bc7-14e6-4c30-9538-7614d044c704","PHYSICAL","shop","mcdodo-car-aux-bluetooth-adapter","Bluetooth 5.0 Aux Adapter Wireless Car Receiver USB to 3.5mm","<p class=""sqsrte-small""><strong>Mcdodo CA-8700 MDD 1.7m Aux Bluetooth Adapter Dongle Cable for Car 3.5mm Jack Aux Receiver Speaker Audio Music Transmitter</strong></p><p class="""">This amazing McDodo adapter connects your phone to your car in a way that works for every car model and every phone with Bluetooth features.</p><ul data-rte-list=""default""><li><p class="""">Compared with FM Bluetooth v5.1 transmitter, the signal transmission through the aux port is more stable, and faster, and Bluetooth connection is simpler</p></li><li><p class="""">Compared with the need for a 3.5mm adapter to connect to the Bluetooth adapter, the adapter is easy to lose. This one has a 1.7m spring line, which is easy to store and use</p></li><li><p class="""">Support hands-free communication and release hands to make driving safer</p></li><li><p class="""">Barrier-free straight line 10 m transmission</p></li><li><p class="""">Gold plated 3.5mm plug, not afraid of oxidation, better sound quality</p></li><li><p class="""">Widely compatible with 3.5mm plug mobile phones, tablets, laptops etc.</p></li></ul>","SQ8776791","","","","","","","","","","","","","50.00","25.00","Yes","0","/accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347467884-O3VPRK48LR894XATSX2L/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347613157-IVER0CYZDMYXL412JYPQ/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347466117-WMKTRSOL3IP2WAZIHOSE/6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347620758-RIUSYJAJJ8FG081J946C/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347473874-RTJBNE2WGIEPYGI8INY1/9.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347472555-4786U33MNWL4JOXHS33Y/8.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347604144-J69ZJO3A2OJFZY2691C2/7.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347467257-B5MT9THTG5TAGTN2WX1D/5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639347472906-5LTGYOZYC0WN4N52MDAI/7.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1714832240765-ZMB7PIT2TB671BZO8U4T/ayx-mcdodouk.png"
"632ce2988a42ff5ed41bc262","829d6253-9377-4737-95d8-5bafac1762da","PHYSICAL","shop","mcdodo-ch2060","Apple Watch Magnetic Charger (White)","<h5 style=""text-align:start;"">MCDODO CH-2060 for Apple Watch Series 7 / SE / 6 / 5 / 4 / 3 / 2 / 1 Portable Magnetic Wireless Charger, White</h5><ul data-rte-list=""default""><li><p class="""">Compatible with Apple Watch Models 7/SE/6/5/4/3/2/1 generations, including 38mm, 40mm, 41mm, 42mm, 44mm, 45mm, etc.</p></li><li><p class="""">Offer a fast charging speed with a better charging experience.</p></li><li><p class="""">Simply hold the connector near the back of the watch, where magnets cause it to snap into place automatically.</p></li><li><p class="""">Lightweight and portable design, easy to carry and perfect for travel.</p></li></ul><p class=""""></p><p class=""""><span style=""color:#444444"">Support USB-A to Lightning data cable for charging.</span></p><p class=""""><span style=""color:#444444"">Safety-certified charger with built-in safeguards protects the devices against excessive current, overheating, and overcharging.</span></p><p class=""""><span style=""color:#444444"">Convenient for carrying around and east for connection.</span></p><p class=""""><span style=""color: rgb(18, 18, 18)"">Material: Zinc alloy / ABS</span><br><span style=""color: rgb(18, 18, 18)"">Connector Type: Lightning </span><br><span style=""color: rgb(18, 18, 18)"">Input: 5V⎓1A</span><br><span style=""color: rgb(18, 18, 18)"">Output: 3.5W Max.</span></p><p class=""""><br><br></p>","SQ4092619","","","","","","","","","","","","","40.00","19.95","Yes","0","/accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886339211-LYNNTS5HUYN23ELYVQN6/Screenshot+2022-09-22+at+22.56.56.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886339127-WA8F73S612MQFYO18OK6/Screenshot+2022-09-22+at+22.52.41.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886337226-60KDSPVHO3FH8J0M8HS0/4_aaab6eae-0d94-4525-8c5a-560d85e72aa9_1024x1280_crop_center.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886338824-70FQU731ZARFSVDK8XT8/Screenshot+2022-09-22+at+22.40.51.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886337027-F03GR7M90O4C5RP2N7YU/TbOQWJ2l1658900438.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886338432-TT71E7TC6GZRJR6FG7RE/XseJCR0F1658900438.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886337061-C8I5Q81JNY8X9NSTKCFH/full1.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1663886562566-YJ72S84BWL286H6F81FR/ginee_20220819151442968_6685474533.jpeg"
"61d50ef0ee4775005ae8b509","6f434855-df76-4664-bdfe-be46e3536988","PHYSICAL","shop","mcdodo-digital-c-to-c","Digital Display USB-C to USB-C Cable 1.2M Black","<p class=""""><strong>USB-C to USB-C Cable with 100W Power is used widely to charge devices at a high speed and make the battery last for longer times.</strong></p><p class="""">【USB C Charger cable with visual display】 The second generation version shows real-time charging watts On the LED display, you no longer suspect incorrect charging and can see whether your charger has enough power and whether it supports super-fast charging, very easy and convenient</p><ul data-rte-list=""default""><li><p class="""">【100W Visible Super Fast Power Delivery】 Max 5A 100W PD technology takes charging speed to the next level. Charging with a 100 W charger, from your Galaxy S20 up to 80% in 35 minutes or from your MacBook Pro 16 up to 100% in 1.8 hours - 58% faster than a 60W cable</p></li><li><p class="""">【Safe with the E-Marker Smart Chip】 This most advanced smart chip ensures the safest 100W fast charge. Automatically adjusts to protect your device while charging at maximum speed</p></li><li><p class="""">【 High-quality design】 Exquisite appearance, one-piece moulding made of high-purity zinc alloy, anti-corrosion, wear-resistant, fast heat dissipation.</p></li></ul>","SQ7090309","Colour","Black","","","","","","","","","","","50.00","30.00","Yes","2","/usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641353064356-94IACEIK0LGXL26U73GT/1.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641353062961-73OEN8D1XJBD4MHIVH9G/cable.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641353063789-A5MPY8VLYNRPS2BQIV5A/second.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641353063882-83J46JFS5H24Y75FZX3R/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641353062706-Q8CBQJW13CXPICJUZFTR/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641353063438-HF6YYY3D9F53197ER6AO/4.jpeg"
"61cf5be8d050676f8a807f7c","b39f39b4-7130-4083-aa26-3ee07cd57b61","PHYSICAL","shop","mcdodo-digital-usb-c","Digital Display USB-C  66W Cable 1.2M","<p class="""">Mcdodo Digital Display For USB-C Devices.</p><p style=""text-align:start;"" class="""">Delicate workmanship, zinc alloy shell with high-quality nylon braided cable.</p><p class="""">C</p><p style=""text-align:start;"" class="""">Fully compatible with android mobile, support super fast charge for Huawei, Samsung, Vivo, Oppo, Xiaomi, one plus etc.</p><p style=""text-align:start;"" class="""">Smart chipsets match current and voltage with different devices intelligently and offer the best charging status.</p>","SQ7479308","Color","Black","","","","","","","","","","","50.00","30.00","Yes","3","/usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640979487532-YPU0GQI6FCU9JE4G5ARW/6.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640979487763-XZFDNW3VUVPK8RPF3L9H/3.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640979487310-CNB4FYYQNDQG8VJGCGFX/1.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640979487762-56OB70L7PBH56HJ03Z8P/2.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640979487532-ZT8WU02UXRTDB00IU8SB/4.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1664999891894-GEPG8SRKA7BQH765625H/ss.jpeg"
"","ff382938-ea5c-42e4-aad7-43027e0fcc71","","","","","","SQ3340784","Color","Silver","","","","","","","","","","","50.00","30.00","Yes","0","","","0.0","0.0","0.0","0.0","",""
